Settlement Day,Settlement Period,BSUoS Tariff (£/MWh),BSUoS Fund Tariff (£/MWh),Volume (MWh),BSUoS Recovery (£),BSUoS Fund Recovery (£),BSUoS Total Recovery (£),Run Type,Actual BSUoS Cost (£)
2024-12-23T00:00:00,13,12.17,,14279.43,173780.66,0,173780.66,II,175037.93
2024-12-23T00:00:00,14,12.17,,15122.72,184043.50,0,184043.50,II,166186.71
2024-12-23T00:00:00,15,12.17,,16270.70,198014.42,0,198014.42,II,178141.78
2024-12-23T00:00:00,16,12.17,,17105.78,208177.34,0,208177.34,II,163257.49
2024-12-23T00:00:00,17,12.17,,18051.78,219690.16,0,219690.16,II,135423.18
2024-12-23T00:00:00,18,12.17,,18841.82,229304.95,0,229304.95,II,134064.05
2024-12-23T00:00:00,19,12.17,,19401.12,236111.63,0,236111.63,II,123717.22
2024-12-23T00:00:00,20,12.17,,19610.08,238654.67,0,238654.67,II,121256.15
2024-12-23T00:00:00,21,12.17,,19772.93,240636.56,0,240636.56,II,123148.37
2024-12-23T00:00:00,22,12.17,,19908.82,242290.34,0,242290.34,II,130330.94
2024-12-23T00:00:00,23,12.17,,20008.51,243503.57,0,243503.57,II,136720.49
2024-12-23T00:00:00,24,12.17,,20086.00,244446.62,0,244446.62,II,128007.38
2024-12-23T00:00:00,25,12.17,,20168.75,245453.69,0,245453.69,II,103761.25
2024-12-23T00:00:00,26,12.17,,20197.65,245805.40,0,245805.40,II,99578.34
2024-12-23T00:00:00,27,12.17,,20184.05,245639.89,0,245639.89,II,93075.30
2024-12-23T00:00:00,28,12.17,,20067.40,244220.26,0,244220.26,II,73003.27
2024-12-23T00:00:00,29,12.17,,19972.62,243066.79,0,243066.79,II,47745.39
2024-12-23T00:00:00,30,12.17,,19964.19,242964.19,0,242964.19,II,77193.60
2024-12-23T00:00:00,31,12.17,,20021.44,243660.92,0,243660.92,II,99276.78
2024-12-23T00:00:00,32,12.17,,20177.26,245557.25,0,245557.25,II,88892.08
2024-12-23T00:00:00,33,12.17,,20732.08,252309.41,0,252309.41,II,83203.65
2024-12-23T00:00:00,34,12.17,,21166.75,257599.35,0,257599.35,II,68349.45
2024-12-23T00:00:00,35,12.17,,21471.19,261304.38,0,261304.38,II,106347.79
2024-12-23T00:00:00,36,12.17,,21444.11,260974.82,0,260974.82,II,119370.88
2024-12-23T00:00:00,37,12.17,,20989.14,255437.83,0,255437.83,II,113489.34
2024-12-23T00:00:00,38,12.17,,20597.93,250676.81,0,250676.81,II,91299.55
2024-12-23T00:00:00,39,12.17,,20103.88,244664.22,0,244664.22,II,92663.33
2024-12-23T00:00:00,40,12.17,,19502.77,237348.71,0,237348.71,II,89548.46
2024-12-23T00:00:00,41,12.17,,18877.15,229734.92,0,229734.92,II,136030.84
2024-12-23T00:00:00,42,12.17,,18301.68,222731.45,0,222731.45,II,184496.48
2024-12-23T00:00:00,43,12.17,,17583.00,213985.11,0,213985.11,II,241840.10
2024-12-23T00:00:00,44,12.17,,16829.53,204815.38,0,204815.38,II,288733.69
2024-12-23T00:00:00,45,12.17,,16014.76,194899.63,0,194899.63,II,258201.48
2024-12-23T00:00:00,46,12.17,,15319.89,186443.06,0,186443.06,II,226100.47
2024-12-23T00:00:00,47,12.17,,14518.55,176690.75,0,176690.75,II,247684.17
2024-12-23T00:00:00,48,12.17,,14003.55,170423.20,0,170423.20,II,261622.44
2024-12-24T00:00:00,1,12.17,,13920.74,169415.41,0,169415.41,II,277357.55
2024-12-24T00:00:00,2,12.17,,14131.32,171978.16,0,171978.16,II,265024.05
2024-12-24T00:00:00,3,12.17,,13776.23,167656.72,0,167656.72,II,287042.18
2024-12-24T00:00:00,4,12.17,,13406.43,163156.25,0,163156.25,II,316963.72
2024-12-24T00:00:00,5,12.17,,13060.06,158940.93,0,158940.93,II,321629.55
2024-12-24T00:00:00,6,12.17,,12800.34,155780.14,0,155780.14,II,319236.44
2024-12-24T00:00:00,7,12.17,,12506.65,152205.93,0,152205.93,II,321219.56
2024-12-24T00:00:00,8,12.17,,12294.34,149622.12,0,149622.12,II,339585.34
2024-12-24T00:00:00,9,12.17,,12092.60,147166.94,0,147166.94,II,329268.46
2024-12-24T00:00:00,10,12.17,,12060.49,146776.16,0,146776.16,II,311404.54
2024-12-24T00:00:00,11,12.17,,12194.76,148410.23,0,148410.23,II,346812.86
2024-12-24T00:00:00,12,12.17,,12469.62,151755.28,0,151755.28,II,347725.09
2024-12-24T00:00:00,13,12.17,,13322.96,162140.42,0,162140.42,II,336778.81
2024-12-24T00:00:00,14,12.17,,13961.44,169910.72,0,169910.72,II,342803.00
2024-12-24T00:00:00,15,12.17,,14810.50,180243.79,0,180243.79,II,374817.83
2024-12-24T00:00:00,16,12.17,,15440.25,187907.84,0,187907.84,II,372053.67
2024-12-24T00:00:00,17,12.17,,16334.26,198787.94,0,198787.94,II,294588.35
2024-12-24T00:00:00,18,12.17,,17066.21,207695.78,0,207695.78,II,320154.48
2024-12-24T00:00:00,19,12.17,,17726.15,215727.25,0,215727.25,II,267313.98
2024-12-24T00:00:00,20,12.17,,18007.65,219153.10,0,219153.10,II,283228.97
2024-12-24T00:00:00,21,12.17,,18158.75,220991.99,0,220991.99,II,318683.27
2024-12-24T00:00:00,22,12.17,,18226.22,221813.10,0,221813.10,II,316509.81
2024-12-24T00:00:00,23,12.17,,18243.84,222027.53,0,222027.53,II,335030.12
2024-12-24T00:00:00,24,12.17,,18138.49,220745.42,0,220745.42,II,363952.54
2024-12-24T00:00:00,25,12.17,,18166.68,221088.50,0,221088.50,II,367229.28
2024-12-24T00:00:00,26,12.17,,17992.50,218968.73,0,218968.73,II,353765.38
2024-12-24T00:00:00,27,12.17,,17907.67,217936.34,0,217936.34,II,308858.72
2024-12-24T00:00:00,28,12.17,,17776.48,216339.76,0,216339.76,II,289566.98
2024-12-24T00:00:00,29,12.17,,17632.17,214583.51,0,214583.51,II,273731.52
2024-12-24T00:00:00,30,12.17,,17621.06,214448.30,0,214448.30,II,279956.70
2024-12-24T00:00:00,31,12.17,,17624.68,214492.36,0,214492.36,II,320323.17
2024-12-24T00:00:00,32,12.17,,17911.19,217979.18,0,217979.18,II,341065.61
2024-12-24T00:00:00,33,12.17,,18483.33,224942.13,0,224942.13,II,342006.51
2024-12-24T00:00:00,34,12.17,,19007.73,231324.07,0,231324.07,II,384392.89
2024-12-24T00:00:00,35,12.17,,19228.26,234007.92,0,234007.92,II,330763.10
2024-12-24T00:00:00,36,12.17,,19115.86,232640.02,0,232640.02,II,329406.15
2024-12-24T00:00:00,37,12.17,,18733.80,227990.35,0,227990.35,II,326358.40
2024-12-24T00:00:00,38,12.17,,18171.43,221146.30,0,221146.30,II,323493.64
2024-12-24T00:00:00,39,12.17,,17574.44,213880.93,0,213880.93,II,324162.22
2024-12-24T00:00:00,40,12.17,,17091.79,208007.08,0,208007.08,II,331629.02
2024-12-24T00:00:00,41,12.17,,16554.02,201462.42,0,201462.42,II,294483.24
2024-12-24T00:00:00,42,12.17,,16002.77,194753.71,0,194753.71,II,274919.33
2024-12-24T00:00:00,43,12.17,,15416.70,187621.24,0,187621.24,II,262050.29
2024-12-24T00:00:00,44,12.17,,14859.37,180838.53,0,180838.53,II,232019.32
2024-12-24T00:00:00,45,12.17,,14230.87,173189.69,0,173189.69,II,273375.52
2024-12-24T00:00:00,46,12.17,,13616.25,165709.76,0,165709.76,II,263856.03
2024-12-24T00:00:00,47,12.17,,12883.59,156793.29,0,156793.29,II,279462.07
2024-12-24T00:00:00,48,12.17,,12515.10,152308.77,0,152308.77,II,289834.95
2024-12-25T00:00:00,1,12.17,,12494.52,152058.31,0,152058.31,II,322301.44
2024-12-25T00:00:00,2,12.17,,12696.46,154515.92,0,154515.92,II,362384.76
2024-12-25T00:00:00,3,12.17,,12421.53,151170.02,0,151170.02,II,329836.51
2024-12-25T00:00:00,4,12.17,,12047.36,146616.37,0,146616.37,II,299240.50
2024-12-25T00:00:00,5,12.17,,11790.90,143495.25,0,143495.25,II,320498.23
2024-12-25T00:00:00,6,12.17,,11638.71,141643.10,0,141643.10,II,334853.58
2024-12-25T00:00:00,7,12.17,,11235.41,136734.94,0,136734.94,II,363088.29
2024-12-25T00:00:00,8,12.17,,11008.00,133967.36,0,133967.36,II,396547.29
2024-12-25T00:00:00,9,12.17,,10795.61,131382.57,0,131382.57,II,408435.04
2024-12-25T00:00:00,10,12.17,,10706.54,130298.59,0,130298.59,II,408957.92
2024-12-25T00:00:00,11,12.17,,10815.77,131627.92,0,131627.92,II,419976.64
2024-12-25T00:00:00,12,12.17,,10960.62,133390.75,0,133390.75,II,411651.17
2024-12-25T00:00:00,13,12.17,,11572.37,140835.74,0,140835.74,II,401611.37
2024-12-25T00:00:00,14,12.17,,11898.83,144808.76,0,144808.76,II,403654.34
2024-12-25T00:00:00,15,12.17,,12543.22,152650.99,0,152650.99,II,413317.23
2024-12-25T00:00:00,16,12.17,,13092.54,159336.21,0,159336.21,II,381489.65
2024-12-25T00:00:00,17,12.17,,13940.63,169657.47,0,169657.47,II,330551.56
2024-12-25T00:00:00,18,12.17,,14689.70,178773.65,0,178773.65,II,353295.04
2024-12-25T00:00:00,19,12.17,,15468.98,188257.49,0,188257.49,II,328457.51
2024-12-25T00:00:00,20,12.17,,15950.55,194118.19,0,194118.19,II,335528.05
2024-12-25T00:00:00,21,12.17,,16395.49,199533.11,0,199533.11,II,347458.29
2024-12-25T00:00:00,22,12.17,,16737.95,203700.85,0,203700.85,II,339366.80
2024-12-25T00:00:00,23,12.17,,17060.44,207625.55,0,207625.55,II,352005.02
2024-12-25T00:00:00,24,12.17,,17480.64,212739.39,0,212739.39,II,365785.76
2024-12-25T00:00:00,25,12.17,,18021.67,219323.72,0,219323.72,II,395372.06
2024-12-25T00:00:00,26,12.17,,18371.16,223577.02,0,223577.02,II,425015.40
2024-12-25T00:00:00,27,12.17,,18517.45,225357.37,0,225357.37,II,435322.44
2024-12-25T00:00:00,28,12.17,,18330.52,223082.43,0,223082.43,II,476431.31
2024-12-25T00:00:00,29,12.17,,17905.30,217907.50,0,217907.50,II,465915.54
2024-12-25T00:00:00,30,12.17,,17403.91,211805.58,0,211805.58,II,418449.61
2024-12-25T00:00:00,31,12.17,,16912.82,205829.02,0,205829.02,II,407173.26
2024-12-25T00:00:00,32,12.17,,16575.50,201723.84,0,201723.84,II,320717.09
2024-12-25T00:00:00,33,12.17,,16475.89,200511.58,0,200511.58,II,269009.58
2024-12-25T00:00:00,34,12.17,,16232.09,197544.54,0,197544.54,II,274355.39
2024-12-25T00:00:00,35,12.17,,15847.36,192862.37,0,192862.37,II,302121.88
2024-12-25T00:00:00,36,12.17,,15467.90,188244.34,0,188244.34,II,290523.43
2024-12-25T00:00:00,37,12.17,,15043.85,183083.65,0,183083.65,II,298027.02
2024-12-25T00:00:00,38,12.17,,14733.39,179305.36,0,179305.36,II,273606.75
2024-12-25T00:00:00,39,12.17,,14465.00,176039.05,0,176039.05,II,267186.14
2024-12-25T00:00:00,40,12.17,,14210.63,172943.37,0,172943.37,II,295665.98
2024-12-25T00:00:00,41,12.17,,14095.16,171538.10,0,171538.10,II,298200.80
2024-12-25T00:00:00,42,12.17,,13875.92,168869.95,0,168869.95,II,307149.96
2024-12-25T00:00:00,43,12.17,,13515.16,164479.50,0,164479.50,II,284996.09
2024-12-25T00:00:00,44,12.17,,13142.08,159939.11,0,159939.11,II,259252.06
2024-12-25T00:00:00,45,12.17,,12777.32,155499.98,0,155499.98,II,265057.97
2024-12-25T00:00:00,46,12.17,,12518.09,152345.16,0,152345.16,II,253532.97
2024-12-25T00:00:00,47,12.17,,12246.94,149045.26,0,149045.26,II,212129.13
2024-12-25T00:00:00,48,12.17,,11958.55,145535.55,0,145535.55,II,216234.01
2024-12-26T00:00:00,1,12.17,,11978.91,145783.33,0,145783.33,II,187873.69
2024-12-26T00:00:00,2,12.17,,12147.45,147834.47,0,147834.47,II,186009.96
2024-12-26T00:00:00,3,12.17,,11931.11,145201.61,0,145201.61,II,159412.00
2024-12-26T00:00:00,4,12.17,,11634.47,141591.50,0,141591.50,II,125224.60
2024-12-26T00:00:00,5,12.17,,11411.97,138883.67,0,138883.67,II,135096.92
2024-12-26T00:00:00,6,12.17,,11138.14,135551.16,0,135551.16,II,111097.82
2024-12-26T00:00:00,7,12.17,,10938.62,133123.01,0,133123.01,II,98405.16
2024-12-26T00:00:00,8,12.17,,10756.22,130903.20,0,130903.20,II,92069.08
2024-12-26T00:00:00,9,12.17,,10646.08,129562.79,0,129562.79,II,87178.88
2024-12-26T00:00:00,10,12.17,,10562.65,128547.45,0,128547.45,II,90590.10
2024-12-26T00:00:00,11,12.17,,10585.14,128821.15,0,128821.15,II,119954.58
2024-12-26T00:00:00,12,12.17,,10640.21,129491.36,0,129491.36,II,106742.37
2024-12-26T00:00:00,13,12.17,,11090.60,134972.60,0,134972.60,II,94216.94
2024-12-26T00:00:00,14,12.17,,11442.15,139250.97,0,139250.97,II,98543.87
2024-12-26T00:00:00,15,12.17,,11893.61,144745.23,0,144745.23,II,111127.57
2024-12-26T00:00:00,16,12.17,,12173.87,148156.00,0,148156.00,II,102850.39
2024-12-26T00:00:00,17,12.17,,12803.67,155820.66,0,155820.66,II,84340.20
2024-12-26T00:00:00,18,12.17,,13428.44,163424.11,0,163424.11,II,98117.55
2024-12-26T00:00:00,19,12.17,,14213.18,172974.40,0,172974.40,II,102365.02
2024-12-26T00:00:00,20,12.17,,14821.35,180375.83,0,180375.83,II,115307.21
2024-12-26T00:00:00,21,12.17,,15356.32,186886.41,0,186886.41,II,124443.76
2024-12-26T00:00:00,22,12.17,,15691.89,190970.30,0,190970.30,II,136846.82
2024-12-26T00:00:00,23,12.17,,16015.70,194911.07,0,194911.07,II,146962.94
2024-12-26T00:00:00,24,12.17,,16233.56,197562.43,0,197562.43,II,143684.28
2024-12-26T00:00:00,25,12.17,,16500.73,200813.88,0,200813.88,II,149352.65
2024-12-26T00:00:00,26,12.17,,16608.81,202129.22,0,202129.22,II,147178.94
2024-12-26T00:00:00,27,12.17,,16600.55,202028.69,0,202028.69,II,166484.16
2024-12-26T00:00:00,28,12.17,,16483.19,200600.42,0,200600.42,II,153935.19
2024-12-26T00:00:00,29,12.17,,16320.93,198625.72,0,198625.72,II,127335.97
2024-12-26T00:00:00,30,12.17,,16275.41,198071.74,0,198071.74,II,120552.88
2024-12-26T00:00:00,31,12.17,,16405.26,199652.01,0,199652.01,II,113901.14
2024-12-26T00:00:00,32,12.17,,16576.43,201735.15,0,201735.15,II,111514.84
2024-12-26T00:00:00,33,12.17,,17058.26,207599.02,0,207599.02,II,106076.12
2024-12-26T00:00:00,34,12.17,,17380.16,211516.55,0,211516.55,II,108808.24
2024-12-26T00:00:00,35,12.17,,17609.60,214308.83,0,214308.83,II,111099.51
2024-12-26T00:00:00,36,12.17,,17577.02,213912.33,0,213912.33,II,103500.83
2024-12-26T00:00:00,37,12.17,,17280.20,210300.03,0,210300.03,II,110238.57
2024-12-26T00:00:00,38,12.17,,16888.69,205535.36,0,205535.36,II,92067.76
2024-12-26T00:00:00,39,12.17,,16515.39,200992.30,0,200992.30,II,98049.32
2024-12-26T00:00:00,40,12.17,,16185.99,196983.50,0,196983.50,II,104507.12
2024-12-26T00:00:00,41,12.17,,15873.11,193175.75,0,193175.75,II,100604.89
2024-12-26T00:00:00,42,12.17,,15461.95,188171.93,0,188171.93,II,109665.24
2024-12-26T00:00:00,43,12.17,,15086.14,183598.32,0,183598.32,II,93305.69
2024-12-26T00:00:00,44,12.17,,14533.77,176875.98,0,176875.98,II,97925.98
2024-12-26T00:00:00,45,12.17,,14004.39,170433.43,0,170433.43,II,105378.99
2024-12-26T00:00:00,46,12.17,,13450.51,163692.71,0,163692.71,II,117774.05
2024-12-26T00:00:00,47,12.17,,12914.75,157172.51,0,157172.51,II,107980.56
2024-12-26T00:00:00,48,12.17,,12604.33,153394.70,0,153394.70,II,81849.21
2024-12-27T00:00:00,1,12.17,,12668.67,154177.71,0,154177.71,II,68796.60
2024-12-27T00:00:00,2,12.17,,12908.47,157096.08,0,157096.08,II,72720.23
2024-12-27T00:00:00,3,12.17,,12725.99,154875.30,0,154875.30,II,67015.91
2024-12-27T00:00:00,4,12.17,,12394.79,150844.59,0,150844.59,II,66181.11
2024-12-27T00:00:00,5,12.17,,12118.18,147478.25,0,147478.25,II,65108.67
2024-12-27T00:00:00,6,12.17,,11924.15,145116.91,0,145116.91,II,55845.69
2024-12-27T00:00:00,7,12.17,,11662.38,141931.16,0,141931.16,II,50466.31
2024-12-27T00:00:00,8,12.17,,11450.90,139357.45,0,139357.45,II,38209.63
2024-12-27T00:00:00,9,12.17,,11330.16,137888.05,0,137888.05,II,49705.27
2024-12-27T00:00:00,10,12.17,,11308.39,137623.11,0,137623.11,II,45672.32
2024-12-27T00:00:00,11,12.17,,11435.22,139166.63,0,139166.63,II,102099.40
2024-12-27T00:00:00,12,12.17,,11733.83,142800.71,0,142800.71,II,95838.33
2024-12-27T00:00:00,13,12.17,,12491.42,152020.58,0,152020.58,II,111998.95
2024-12-27T00:00:00,14,12.17,,13060.75,158949.33,0,158949.33,II,59066.78
2024-12-27T00:00:00,15,12.17,,13766.83,167542.32,0,167542.32,II,44637.33
2024-12-27T00:00:00,16,12.17,,14228.68,173163.04,0,173163.04,II,33612.36
2024-12-27T00:00:00,17,12.17,,15009.11,182660.87,0,182660.87,II,27455.24
2024-12-27T00:00:00,18,12.17,,15754.11,191727.52,0,191727.52,II,53885.11
2024-12-27T00:00:00,19,12.17,,16518.45,201029.54,0,201029.54,II,64038.66
2024-12-27T00:00:00,20,12.17,,17029.65,207250.84,0,207250.84,II,84414.60
2024-12-27T00:00:00,21,12.17,,17455.59,212434.53,0,212434.53,II,83228.43
2024-12-27T00:00:00,22,12.17,,17742.36,215924.52,0,215924.52,II,87875.18
2024-12-27T00:00:00,23,12.17,,17932.52,218238.77,0,218238.77,II,91021.48
2024-12-27T00:00:00,24,12.17,,18137.60,220734.59,0,220734.59,II,90945.91
2024-12-27T00:00:00,25,12.17,,18335.43,223142.18,0,223142.18,II,96318.60
2024-12-27T00:00:00,26,12.17,,18375.31,223627.52,0,223627.52,II,90793.82
2024-12-27T00:00:00,27,12.17,,18402.24,223955.26,0,223955.26,II,100702.02
2024-12-27T00:00:00,28,12.17,,18313.44,222874.56,0,222874.56,II,107426.75
2024-12-27T00:00:00,29,12.17,,18294.59,222645.16,0,222645.16,II,110097.87
2024-12-27T00:00:00,30,12.17,,18374.73,223620.46,0,223620.46,II,109065.44
2024-12-27T00:00:00,31,12.17,,18450.36,224540.88,0,224540.88,II,109764.51
2024-12-27T00:00:00,32,12.17,,18687.03,227421.16,0,227421.16,II,110622.45
2024-12-27T00:00:00,33,12.17,,19288.54,234741.53,0,234741.53,II,134952.17
2024-12-27T00:00:00,34,12.17,,19837.37,241420.79,0,241420.79,II,147972.36
2024-12-27T00:00:00,35,12.17,,20155.45,245291.83,0,245291.83,II,131966.53
2024-12-27T00:00:00,36,12.17,,20120.61,244867.82,0,244867.82,II,147631.17
2024-12-27T00:00:00,37,12.17,,19770.56,240607.72,0,240607.72,II,177384.63
2024-12-27T00:00:00,38,12.17,,19390.42,235981.41,0,235981.41,II,113503.51
2024-12-27T00:00:00,39,12.17,,18869.36,229640.11,0,229640.11,II,117182.38
2024-12-27T00:00:00,40,12.17,,18335.40,223141.82,0,223141.82,II,94218.56
2024-12-27T00:00:00,41,12.17,,17813.61,216791.63,0,216791.63,II,85696.89
2024-12-27T00:00:00,42,12.17,,17249.51,209926.54,0,209926.54,II,84216.40
2024-12-27T00:00:00,43,12.17,,16666.62,202832.77,0,202832.77,II,107271.32
2024-12-27T00:00:00,44,12.17,,16031.29,195100.80,0,195100.80,II,117886.64
2024-12-27T00:00:00,45,12.17,,15336.24,186642.04,0,186642.04,II,74198.35
2024-12-27T00:00:00,46,12.17,,14702.26,178926.50,0,178926.50,II,69726.03
2024-12-27T00:00:00,47,12.17,,13981.11,170150.11,0,170150.11,II,110495.52
2024-12-27T00:00:00,48,12.17,,13518.24,164516.98,0,164516.98,II,105403.63
2024-12-28T00:00:00,1,12.17,,13527.10,164624.81,0,164624.81,II,73537.57
2024-12-28T00:00:00,2,12.17,,13730.38,167098.72,0,167098.72,II,79184.59
2024-12-28T00:00:00,3,12.17,,13473.09,163967.51,0,163967.51,II,69970.81
2024-12-28T00:00:00,4,12.17,,13117.19,159636.20,0,159636.20,II,56475.92
2024-12-28T00:00:00,5,12.17,,12781.70,155553.29,0,155553.29,II,65109.28
2024-12-28T00:00:00,6,12.17,,12568.19,152954.87,0,152954.87,II,58197.51
2024-12-28T00:00:00,7,12.17,,12247.66,149054.02,0,149054.02,II,81197.76
2024-12-28T00:00:00,8,12.17,,12008.61,146144.78,0,146144.78,II,69421.97
2024-12-28T00:00:00,9,12.17,,11859.41,144329.02,0,144329.02,II,66903.04
2024-12-28T00:00:00,10,12.17,,11812.64,143759.83,0,143759.83,II,67529.96
2024-12-28T00:00:00,11,12.17,,11824.80,143907.82,0,143907.82,II,69373.79
2024-12-28T00:00:00,12,12.17,,11972.41,145704.23,0,145704.23,II,57286.39
2024-12-28T00:00:00,13,12.17,,12471.04,151772.56,0,151772.56,II,74701.99
2024-12-28T00:00:00,14,12.17,,12884.55,156804.97,0,156804.97,II,70746.58
2024-12-28T00:00:00,15,12.17,,13409.24,163190.45,0,163190.45,II,90052.10
2024-12-28T00:00:00,16,12.17,,13859.64,168671.82,0,168671.82,II,98392.23
2024-12-28T00:00:00,17,12.17,,14586.38,177516.24,0,177516.24,II,72190.99
2024-12-28T00:00:00,18,12.17,,15299.73,186197.71,0,186197.71,II,90907.49
2024-12-28T00:00:00,19,12.17,,16120.02,196180.64,0,196180.64,II,84895.07
2024-12-28T00:00:00,20,12.17,,16717.63,203453.56,0,203453.56,II,96248.26
2024-12-28T00:00:00,21,12.17,,17195.25,209266.19,0,209266.19,II,88832.56
2024-12-28T00:00:00,22,12.17,,17479.71,212728.07,0,212728.07,II,94458.20
2024-12-28T00:00:00,23,12.17,,17694.41,215340.97,0,215340.97,II,85252.19
2024-12-28T00:00:00,24,12.17,,17871.50,217496.16,0,217496.16,II,87519.21
2024-12-28T00:00:00,25,12.17,,18092.00,220179.64,0,220179.64,II,102676.16
2024-12-28T00:00:00,26,12.17,,18155.94,220957.79,0,220957.79,II,102307.87
2024-12-28T00:00:00,27,12.17,,18171.34,221145.21,0,221145.21,II,124304.78
2024-12-28T00:00:00,28,12.17,,18076.08,219985.89,0,219985.89,II,120042.60
2024-12-28T00:00:00,29,12.17,,17996.47,219017.04,0,219017.04,II,143964.17
2024-12-28T00:00:00,30,12.17,,17971.52,218713.40,0,218713.40,II,107434.18
2024-12-28T00:00:00,31,12.17,,18068.16,219889.51,0,219889.51,II,157063.35
2024-12-28T00:00:00,32,12.17,,18313.38,222873.83,0,222873.83,II,164987.98
2024-12-28T00:00:00,33,12.17,,18958.39,230723.61,0,230723.61,II,204300.29
2024-12-28T00:00:00,34,12.17,,19471.73,236970.95,0,236970.95,II,200275.29
2024-12-28T00:00:00,35,12.17,,19856.40,241652.39,0,241652.39,II,231577.58
2024-12-28T00:00:00,36,12.17,,19695.87,239698.74,0,239698.74,II,195437.32
2024-12-28T00:00:00,37,12.17,,19406.38,236175.64,0,236175.64,II,207951.70
2024-12-28T00:00:00,38,12.17,,19014.05,231400.99,0,231400.99,II,220372.02
2024-12-28T00:00:00,39,12.17,,18524.03,225437.45,0,225437.45,II,232994.38
2024-12-28T00:00:00,40,12.17,,17953.80,218497.75,0,218497.75,II,203206.63
2024-12-28T00:00:00,41,12.17,,17454.39,212419.93,0,212419.93,II,229602.02
2024-12-28T00:00:00,42,12.17,,16922.60,205948.04,0,205948.04,II,280983.63
2024-12-28T00:00:00,43,12.17,,16367.14,199188.09,0,199188.09,II,327739.22
2024-12-28T00:00:00,44,12.17,,15790.09,192165.40,0,192165.40,II,358150.88
2024-12-28T00:00:00,45,12.17,,15168.77,184603.93,0,184603.93,II,350035.29
2024-12-28T00:00:00,46,12.17,,14532.24,176857.36,0,176857.36,II,338548.25
2024-12-28T00:00:00,47,12.17,,13869.14,168787.43,0,168787.43,II,303395.54
2024-12-28T00:00:00,48,12.17,,13388.36,162936.34,0,162936.34,II,316790.29
2024-12-29T00:00:00,1,12.17,,13360.73,162600.08,0,162600.08,II,336624.59
2024-12-29T00:00:00,2,12.17,,13549.06,164892.06,0,164892.06,II,431244.86
2024-12-29T00:00:00,3,12.17,,13236.20,161084.55,0,161084.55,II,466477.61
2024-12-29T00:00:00,4,12.17,,12859.15,156495.86,0,156495.86,II,472355.59
2024-12-29T00:00:00,5,12.17,,12556.00,152806.52,0,152806.52,II,469911.09
2024-12-29T00:00:00,6,12.17,,12352.82,150333.82,0,150333.82,II,482002.58
2024-12-29T00:00:00,7,12.17,,12040.48,146532.64,0,146532.64,II,496846.83
2024-12-29T00:00:00,8,12.17,,11825.50,143916.34,0,143916.34,II,493631.55
2024-12-29T00:00:00,9,12.17,,11581.57,140947.71,0,140947.71,II,500388.66
2024-12-29T00:00:00,10,12.17,,11535.04,140381.44,0,140381.44,II,475411.49
2024-12-29T00:00:00,11,12.17,,11544.62,140498.03,0,140498.03,II,501720.52
2024-12-29T00:00:00,12,12.17,,11615.04,141355.04,0,141355.04,II,512378.25
2024-12-29T00:00:00,13,12.17,,11959.90,145551.98,0,145551.98,II,508629.42
2024-12-29T00:00:00,14,12.17,,12259.43,149197.26,0,149197.26,II,511626.84
2024-12-29T00:00:00,15,12.17,,12761.84,155311.59,0,155311.59,II,558866.12
2024-12-29T00:00:00,16,12.17,,13115.90,159620.50,0,159620.50,II,575747.20
2024-12-29T00:00:00,17,12.17,,13799.46,167939.43,0,167939.43,II,530951.49
2024-12-29T00:00:00,18,12.17,,14479.15,176211.26,0,176211.26,II,568331.20
2024-12-29T00:00:00,19,12.17,,15174.85,184677.92,0,184677.92,II,605950.01
2024-12-29T00:00:00,20,12.17,,15739.48,191549.47,0,191549.47,II,555713.74
2024-12-29T00:00:00,21,12.17,,16297.68,198342.77,0,198342.77,II,529251.44
2024-12-29T00:00:00,22,12.17,,16631.53,202405.72,0,202405.72,II,505080.15
2024-12-29T00:00:00,23,12.17,,16949.21,206271.89,0,206271.89,II,515013.00
2024-12-29T00:00:00,24,12.17,,17170.90,208969.85,0,208969.85,II,503372.66
2024-12-29T00:00:00,25,12.17,,17450.27,212369.79,0,212369.79,II,498858.13
2024-12-29T00:00:00,26,12.17,,17567.70,213798.91,0,213798.91,II,495371.40
2024-12-29T00:00:00,27,12.17,,17622.09,214460.84,0,214460.84,II,502549.34
2024-12-29T00:00:00,28,12.17,,17502.37,213003.84,0,213003.84,II,508881.74
2024-12-29T00:00:00,29,12.17,,17478.45,212712.74,0,212712.74,II,494896.47
2024-12-29T00:00:00,30,12.17,,17537.20,213427.72,0,213427.72,II,511912.52
2024-12-29T00:00:00,31,12.17,,17766.99,216224.27,0,216224.27,II,526442.04
2024-12-29T00:00:00,32,12.17,,18088.12,220132.42,0,220132.42,II,492118.70
2024-12-29T00:00:00,33,12.17,,18773.21,228469.97,0,228469.97,II,489910.14
2024-12-29T00:00:00,34,12.17,,19422.32,236369.63,0,236369.63,II,483896.10
2024-12-29T00:00:00,35,12.17,,19716.96,239955.40,0,239955.40,II,474376.74
2024-12-29T00:00:00,36,12.17,,19571.71,238187.71,0,238187.71,II,429139.56
2024-12-29T00:00:00,37,12.17,,19280.73,234646.48,0,234646.48,II,398651.29
2024-12-29T00:00:00,38,12.17,,18743.24,228105.23,0,228105.23,II,375054.67
2024-12-29T00:00:00,39,12.17,,18278.92,222454.46,0,222454.46,II,333764.29
