,East England,East Midlands,London,"North Wales, Merseyside and Cheshire",West Midlands,North East England,North West England,North Scotland,South East England,South Wales,South West England,Yorkshire,South and Central Scotland,Southern England
2025-01-17 15:00:00,7.335136413574219,8.476737976074219,4.696464538574219,14.478691101074219,7.262870788574219,11.978691101074219,11.179862976074219,14.420097351074219,4.643730163574219,10.260917663574219,7.671073913574219,8.815605163574219,12.935722351074219,6.495292663574219
2025-01-17 16:00:00,6.821450710296631,7.563638210296631,4.558755397796631,12.025552749633789,6.804849147796631,11.289224624633789,8.686685562133789,14.374185562133789,4.158364772796631,9.374185562133789,7.877114772796631,7.340981960296631,11.757974624633789,6.443521022796631
2025-01-17 17:00:00,6.101465225219727,5.595605850219727,4.145410537719727,11.071191787719727,4.819238662719727,10.691308975219727,7.639551162719727,15.192285537719727,3.6688477993011475,8.348535537719727,7.739160537719727,4.773340225219727,11.182519912719727,5.421777725219727
2025-01-17 18:00:00,5.889264106750488,4.340435981750488,3.6627018451690674,10.365826606750488,4.245709419250488,9.542584419250488,7.850201606750488,17.083600997924805,3.3160221576690674,7.838482856750488,7.234967231750488,4.529889106750488,11.571881294250488,4.841412544250488
2025-01-17 19:00:00,5.131669044494629,5.673661231994629,3.038895606994629,10.664872169494629,5.838700294494629,9.473465919494629,7.984208106994629,18.622879028320312,2.747879981994629,9.115067481994629,7.951981544494629,5.840653419494629,12.336747169494629,4.919754981994629
2025-01-17 20:00:00,4.82848596572876,5.96911096572876,2.8909859657287598,10.775751113891602,5.79137659072876,9.765985488891602,8.225946426391602,19.1439151763916,3.2220406532287598,9.397821426391602,7.79040002822876,6.46618127822876,12.690790176391602,4.89000940322876
2025-01-17 21:00:00,4.711557865142822,6.366343021392822,2.6358742713928223,10.63929271697998,5.646616458892822,10.11243724822998,8.23353099822998,19.392709732055664,3.4981789588928223,9.60218334197998,7.541147708892822,6.775522708892822,12.69886302947998,4.476206302642822
2025-01-17 22:00:00,5.05806303024292,6.39693021774292,2.867633104324341,10.742144584655762,5.72847318649292,10.337359428405762,8.001421928405762,19.638629913330078,4.02095365524292,9.592242240905762,7.29097318649292,6.82124662399292,12.926226615905762,4.55806303024292
2025-01-17 23:00:00,5.190129280090332,6.189640998840332,3.156925916671753,10.801945686340332,5.788762092590332,10.281926155090332,7.949406623840332,19.618350982666016,4.477238655090332,9.728215217590332,7.121769905090332,6.630070686340332,13.375676155090332,4.318547248840332
2025-01-18 00:00:00,5.301496982574463,5.887922763824463,3.366926908493042,11.063704490661621,5.553450107574463,9.968489646911621,8.308333396911621,19.356672286987305,4.703840732574463,9.946028709411621,7.224836826324463,6.703352451324463,14.016341209411621,4.600813388824463
2025-01-18 01:00:00,5.736118793487549,6.098423480987549,3.597446918487549,11.19217300415039,5.565220355987549,9.60623550415039,8.38846206665039,19.54568862915039,4.936314105987549,10.06912612915039,7.257603168487549,6.691196918487549,14.40115737915039,5.173618793487549
2025-01-18 02:00:00,5.846357822418213,6.560225009918213,3.637373447418213,11.282880783081055,5.809248447418213,9.846357345581055,8.323896408081055,19.866865158081055,5.320967197418213,10.045576095581055,7.176435947418213,6.995771884918213,14.763349533081055,5.262373447418213
2025-01-18 03:00:00,5.7099833488464355,6.6865458488464355,3.5498270988464355,11.331077575683594,6.4677958488464355,9.856468200683594,7.8799052238464355,19.889671325683594,5.7988505363464355,10.008811950683594,7.0283427238464355,7.4140849113464355,15.033226013183594,5.1738505363464355
2025-01-18 04:00:00,5.30610466003418,6.59516716003418,3.316847085952759,11.21626091003418,6.74653434753418,9.61665153503418,7.54047966003418,19.85200309753418,6.11860466003418,9.96821403503418,7.45454216003418,7.63911247253418,15.19087028503418,4.84614372253418
2025-01-18 05:00:00,4.9719953536987305,6.4397687911987305,2.4715070724487305,11.22297191619873,6.8635969161987305,9.09846019744873,7.6375226974487305,19.811840057373047,6.3147687911987305,9.94953441619873,7.5569562911987305,7.6541242599487305,15.39435863494873,5.1331281661987305
2025-01-18 06:00:00,4.69992208480835,6.34396505355835,2.1271684169769287,10.927949905395508,6.77804708480835,8.265352249145508,8.389863967895508,19.434297561645508,6.44503927230835,9.997285842895508,7.81369161605835,7.72921895980835,15.420625686645508,5.35226583480835
2025-01-18 07:00:00,4.962315559387207,6.410069465637207,1.948643684387207,10.774815559387207,6.637120246887207,8.804600715637207,8.925694465637207,19.60293960571289,5.810460090637207,9.972081184387207,7.677647590637207,7.669346809387207,14.735753059387207,4.891514778137207
2025-01-18 08:00:00,5.599930286407471,6.555008411407471,2.1106724739074707,10.869461059570312,6.443192005157471,9.237625122070312,9.355300903320312,19.396804809570312,5.858231067657471,9.770828247070312,7.912430286407471,7.714676380157471,14.483230590820312,4.648270130157471
2025-01-18 09:00:00,6.2247443199157715,7.4679083824157715,2.3653693199157715,10.63392448425293,6.1427130699157715,9.83802604675293,9.62708854675293,19.23939323425293,5.8048224449157715,10.04701042175293,7.8399786949157715,8.16517448425293,14.22474479675293,4.3321661949157715
2025-01-18 10:00:00,6.429531097412109,7.826015472412109,3.0183982849121094,10.19222640991211,6.317226409912109,11.11312484741211,9.68734359741211,19.02816390991211,6.077968597412109,10.45394515991211,7.804531097412109,9.01351547241211,14.16390609741211,5.103359222412109
2025-01-18 11:00:00,6.352385520935059,7.850432395935059,3.6775808334350586,11.273283958435059,6.302580833435059,11.391448020935059,9.620940208435059,19.128753662109375,6.562346458435059,10.899260520935059,7.458830833435059,9.093596458435059,13.943205833435059,5.574065208435059
2025-01-18 12:00:00,6.2289886474609375,7.6743011474609375,4.0483245849609375,11.292465209960938,6.1713714599609375,11.300277709960938,9.776840209960938,19.648910522460938,6.9252777099609375,10.665512084960938,8.078598022460938,8.981918334960938,13.781723022460938,5.9282073974609375
2025-01-18 13:00:00,6.168788909912109,7.336757659912109,4.342617034912109,11.61898422241211,6.100429534912109,10.73324203491211,9.31429672241211,20.50082015991211,6.957851409912109,10.93246078491211,8.30062484741211,8.76546859741211,13.32503890991211,6.510585784912109
2025-01-18 14:00:00,5.75794792175293,7.13587760925293,4.59193229675293,11.58314323425293,5.65150260925293,9.86536979675293,9.29994010925293,19.80579948425293,7.26380729675293,10.86244010925293,8.15150260925293,8.33509635925293,13.19056510925293,6.65247917175293
