date,United_Kingdom_solar_cf,United_Kingdom_wind_cf,United_Kingdom_demand,United_Kingdom_wd_demand,UK_wind_speed,UK_temp,United_Kingdom_wind_gen,United_Kingdom_solar_gen,demand_net_wind,wd_demand_net_wind,demand_net_renewables,wd_demand_net_renewables,demandESO,demandESO_net_wind,demandESO_net_renewables
1957-06-16,0.2546867297083333,0.3185290322093429,30.43479198224495,35.12560791592421,6.648345223,18.03603185,9.435466992105155,3.922863291678545,20.999324990139794,25.690140923819058,17.076461698461248,21.767277632140512,,,
1957-06-17,0.2487492567916666,0.327529378951449,34.31733787125613,35.12560791592421,7.083035405874999,17.72199319,9.702075263299824,3.831410177585003,24.615262607956303,25.423532652624388,20.783852430371304,21.59212247503939,,,
1957-06-18,0.2405673105,0.3499179278666195,35.12560791592421,35.12560791592421,7.356344487125,16.79691422,10.365268859265003,3.7053861134383497,24.760339056659213,24.760339056659213,21.05495294322086,21.05495294322086,,,
1957-06-19,0.246345727875,0.3594006493759673,35.21065633822628,35.21065633822628,7.379240816166667,15.38623939,10.646166035814902,3.794389342740262,24.56449030241138,24.56449030241138,20.770100959671115,20.770100959671115,,,
1957-06-20,0.2579014302083333,0.2679520833485175,35.85466696262898,35.85466696262898,6.0036542712916665,14.52481197,7.937276612949785,3.9723783590698947,27.9173903496792,27.9173903496792,23.945011990609302,23.945011990609302,,,
1957-06-21,0.246923463,0.1918725563548644,35.06763823658254,35.96738074091206,5.354996886041666,14.37404622,5.683648864343793,3.8032880235501,29.383989372238744,30.283731876568268,25.580701348688645,26.48044385301817,,,
1957-06-22,0.1857291222083333,0.3294562455477576,34.45426611416196,38.298177797014,7.085952112125,11.25637639,9.759152905615675,2.8607299506382953,24.695113208546285,28.539024891398324,21.83438325790799,25.67829494076003,,,
1957-06-23,0.2060783893333333,0.2315401265479547,34.11158144373944,38.80239737741871,5.961952584791667,10.58193321,6.858681628603514,3.174163607384533,27.252899815135926,31.943715748815194,24.07873620775139,28.76955214143066,,,
1957-06-24,0.2017686465,0.0847767498374064,37.93690123693525,38.74517128160333,4.158256214166666,10.65847873,2.5112568836836524,3.10778193144555,35.4256443532516,36.233914397919676,32.31786242180605,33.126132466474125,,,
1957-06-25,0.203482793875,0.082517421138315,38.38164690704884,38.38164690704884,4.159167911291667,11.14472826,2.444331048959167,3.1341844292184624,35.937315858089676,35.937315858089676,32.80313142887121,32.80313142887121,,,
1957-06-26,0.2208530955416666,0.1648793569203312,37.10409002738595,37.10409002738595,5.045378327666667,12.85358598,4.884056310694051,3.401733974699628,32.2200337166919,32.2200337166919,28.81829974199227,28.81829974199227,,,
1957-06-27,0.1200221364583333,0.5952903243467318,35.12560791592421,35.12560791592421,9.697871752041667,16.54477416,17.63368998779889,1.8486649612267703,17.491917928125325,17.491917928125325,15.643252966898554,15.643252966898554,,,
1957-06-28,0.1809021366666666,0.4351857336935198,34.22586541159469,35.12560791592421,8.127569040833334,18.81086082,12.891071803469444,2.7863813404356654,21.334793608125246,22.23453611245477,18.548412267689578,19.4481547720191,,,
1957-06-29,0.2036050384583333,0.1743031602497109,31.28169623307217,35.12560791592421,5.263080972333333,18.51883103,5.1632082129169365,3.1360673258621703,26.118488020155233,29.96239970300728,22.982420694293065,26.826332377145107,,,
1957-06-30,0.191657110375,0.0543361577446027,30.43479198224495,35.12560791592421,3.344054069375,17.77386897,1.6095456647106212,2.952036973973012,28.82524631753433,33.51606225121359,25.873209343561314,30.56402527724058,,,
1957-07-01,0.014247239625,0.0894587874151487,34.31733787125613,35.12560791592421,4.3789985434166665,16.09873235,2.649948200811535,0.2194459577719875,31.667389670444592,32.47565971511268,31.447943712672608,32.25621375734069,,,
1957-07-02,0.0152052831666667,0.1201498606217752,35.12560791592421,35.12560791592421,4.4269782585833335,15.90409255,3.559079171338225,0.23420241503121716,31.566528744585987,31.566528744585987,31.33232632955477,31.33232632955477,,,
1957-07-03,0.0474857118333333,0.2554485483447978,35.12560791592421,35.12560791592421,5.908902511791666,16.4648493,7.5668968990696,0.7314081736552828,27.558711016854613,27.558711016854613,26.82730284319933,26.82730284319933,,,
1957-07-04,0.1123186269999999,0.1065928945025878,35.12560791592421,35.12560791592421,4.457419157208333,16.35241861,3.157494720955656,1.7300101160928982,31.96811319496856,31.96811319496856,30.23810307887566,30.23810307887566,,,
1957-07-05,0.14230711275,0.0667269489848993,34.22586541159469,35.12560791592421,3.6256193885416668,17.29746181,1.976585682830687,2.1919137655544247,32.249279728764,33.149022233093525,30.057365963209577,30.9571084675391,,,
1957-07-06,0.164590385,0.2534734344056317,31.28169623307217,35.12560791592421,5.946480857291667,18.38145824,7.508390073963622,2.5351363230395,23.77330615910855,27.617217841960592,21.238169836069048,25.082081518921093,,,
1957-07-07,0.1156769935833333,0.5575491920946704,30.43479198224495,35.12560791592421,9.336622017208333,15.79251411,16.515722168228326,1.7817380290660079,13.919069814016623,18.609885747695888,12.137331784950614,16.82814771862988,,,
1957-07-08,0.1494484162083333,0.4225830026629791,34.8509147743462,35.659184819014285,8.160952026708333,14.78628852,12.517753704882766,2.301909120332095,22.333161069463436,23.14143111413152,20.031251949131338,20.839521993799423,,,
1957-07-09,0.1076250619166666,0.2048220329501761,36.2577705938204,36.2577705938204,6.009218461375,13.98562129,6.067238260050116,1.6577165411838406,30.190532333770285,30.190532333770285,28.532815792586447,28.532815792586447,,,
1957-07-10,0.074199717,0.1099132948098148,36.9636182445733,36.9636182445733,4.618433729041667,13.04148078,3.255851618856334,1.1428759810359,33.707766625716964,33.707766625716964,32.564890644681064,32.564890644681064,,,
1957-07-11,0.050178286875,0.2832768466212763,36.93352775075692,36.93352775075692,6.227578451083333,13.08172977,8.391226750615447,0.7728810992495625,28.542301000141478,28.542301000141478,27.76941990089191,27.76941990089191,,,
1957-07-12,0.003449766,0.6437728735355331,35.430655824033046,36.33039832836257,10.456514631041665,13.88847457,19.069840059869563,0.0531357107682,16.360815764163483,17.260558268493007,16.307680053395284,17.207422557724808,,,
1957-07-13,0.11934270375,0.5647856371281952,32.56182164284525,36.40573332569729,9.18339624475,13.78770662,16.7300801430114,1.8381998630501248,15.831741499833853,19.675653182685892,13.993541636783728,17.837453319635767,,,
1957-07-14,0.108101891,0.4893835274278122,32.06838634565277,36.75920227933203,8.687393790541666,13.3149072,14.496518849466653,1.6650609965057,17.571867496186115,22.262683429865376,15.906806499680414,20.597622433359675,,,
1957-07-15,0.128000954375,0.2950945290448056,36.06413198173147,36.87240202639956,6.851929817708334,13.16349142,8.741290139365232,1.9715602999518125,27.322841842366238,28.13111188703433,25.351281542414426,26.159551587082518,,,
1957-07-16,0.150995357375,0.0767431510041755,36.89810632874845,36.89810632874845,4.009490966208333,13.1291094,2.2732856190456867,2.3257361910399124,34.62482070970276,34.62482070970276,32.29908451866285,32.29908451866285,,,
1957-07-17,0.1289501362916666,0.2678461097169968,36.37444342474745,36.37444342474745,5.904438061625,13.82955993,7.934137462036879,1.986180264259653,28.440305962710568,28.440305962710568,26.454125698450916,26.454125698450916,,,
